pc1,pc2,cluster,emoji,label
-0.2273337243567797,0.020070233055905596,14,♉,Astrological and Symbolic Collection
-0.2648437343766083,-0.2085106336989275,54,🇹🇭,Worldwide Flags Collection
-0.23160540708416283,-0.24205249946002133,54,🇹🇱,Worldwide Flags Collection
-0.2357304973149426,-0.20417799813510515,54,🇹🇬,Worldwide Flags Collection
-0.2520321753469353,-0.23926237422568045,54,🇹🇰,Worldwide Flags Collection
-0.22534151560113214,-0.06941876472172695,2,🗼,Symbolic Expressions and Icons
-0.2568550931583209,-0.2529524182153306,54,🇹🇴,Worldwide Flags Collection
-0.2527003597432487,-0.261755955431841,54,🇹🇹,Worldwide Flags Collection
-0.23078600548222675,-0.27585316108215524,4,🇹🇦,Countries Starting with A or B
-0.24050486840494306,-0.21658418822716768,20,🇹🇳,Countries Starting with G and N
-0.2541731936603265,-0.2359153052419062,54,🇹🇲,Worldwide Flags Collection
-0.21684271398150634,-0.2966339723043334,54,🇹🇨,Worldwide Flags Collection
-0.27286710847215323,-0.23925087154797045,54,🇹🇻,Worldwide Flags Collection
-0.2534973248898928,-0.2540353636718633,54,🇹🇷,Worldwide Flags Collection
-0.24025499156017344,-0.23524940872257227,80,🇺🇲,Flags of Various Countries
-0.2859069960056248,-0.24173476767411956,52,🇻🇮,Countries Starting with 'V' or 'C'
-0.24478818742420141,-0.07898749030312653,2,🆙,Symbolic Expressions and Icons
-0.21575209979120474,-0.19781463633848437,20,🇺🇬,Countries Starting with G and N
-0.20863214812079878,-0.25301723737813453,4,🇺🇦,Countries Starting with A or B
-0.23315617283790604,-0.24111711534608443,4,🇦🇪,Countries Starting with A or B
-0.23899356856235449,-0.18683458573606343,20,🇬🇧,Countries Starting with G and N
-0.2082546700737005,-0.2258763912897029,20,🇺🇳,Countries Starting with G and N
-0.22620838897318543,-0.22246705437572029,80,🇺🇸,Flags of Various Countries
-0.20906635519207825,-0.2232748043537012,54,🇺🇾,Worldwide Flags Collection
-0.2167916637415427,-0.25972386550739585,80,🇺🇿,Flags of Various Countries
-0.2862187224348137,-0.10436733458507592,2,🆚,Symbolic Expressions and Icons
-0.2782946966309878,-0.25574546042544866,52,🇻🇺,Countries Starting with 'V' or 'C'
-0.26503614272918075,-0.2762205821530758,4,🇻🇦,Countries Starting with A or B
-0.2798420384987561,-0.28501348198425347,52,🇻🇪,Countries Starting with 'V' or 'C'
-0.27220257738170495,-0.23044396592293837,52,🇻🇳,Countries Starting with 'V' or 'C'
-0.19042092016684706,0.04743581569074487,14,♍,Astrological and Symbolic Collection
-0.19025254941492137,-0.0440192546462378,28,🏴󠁧󠁢󠁷󠁬󠁳󠁿,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.26360818363628735,-0.2016029580046489,54,🇼🇫,Worldwide Flags Collection
-0.26928828322230053,-0.19533481689406426,54,🇪🇭,Worldwide Flags Collection
-0.26485243191137503,-0.2281496963411877,54,🇾🇪,Worldwide Flags Collection
-0.3066372943394333,-0.08007733875048172,48,💤,"""Mixed Bag of Emotions"""
-0.23484962757020678,-0.21969878662831102,54,🇿🇲,Worldwide Flags Collection
-0.21072359409537583,-0.21057899749126668,54,🇿🇼,Worldwide Flags Collection
-0.2529921135744858,0.10241167031050195,71,🧮,Emoji Mixture Madness
-0.3170254389274936,-0.051651191899885256,5,🪗,Character & Symbol Collection
-0.2101610127099034,-0.03191820519380962,60,🩹,Colorful Body Expressions
-0.261453230192105,-0.09154006386851536,72,🎟️,Celebration and Entertainment Emojis
-0.28157421179446696,-0.08550640715245637,72,🎟,Celebration and Entertainment Emojis
-0.28689871540760026,-0.05974944299186327,39,🚡,"""Transportation and Safety Symbols"""
-0.2753780445536464,-0.1916878993643895,51,✈️,Airline Personnel
-0.3233238522986726,-0.15947817819543503,51,✈,Airline Personnel
-0.30480459665635035,-0.07069736905680823,26,🛬,Travel and Transportation Icons
-0.3271420607848225,-0.043949279306574586,26,🛫,Travel and Transportation Icons
-0.28796332582955525,-0.09417558047657232,56,⏰,Time Management Icons
-0.23879148421333274,0.01828887241926567,65,⚗️,Symbols and Tools
-0.261365386607188,0.03158563474239086,65,⚗,Symbols and Tools
-0.1796871953878085,-0.023484559942296982,61,👽,Water Polo Players
-0.03911878261988206,-0.10581892659505714,48,👾,"""Mixed Bag of Emotions"""
-0.20385402367645225,0.04503877457061688,39,🚑,"""Transportation and Safety Symbols"""
-0.23633823982413293,-0.07854993461634509,28,🏈,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.23089938046575892,0.03852298406227772,28,🏺,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.2783425051271146,-0.06531889958814703,60,🫀,Colorful Body Expressions
-0.2792419870196792,-0.008913049729069556,65,⚓,Symbols and Tools
-0.3020970155750513,-0.008625789390865848,48,💢,"""Mixed Bag of Emotions"""
-0.22648463641556865,-0.0028184087965507543,55,😠,Emotional Expressions and Reactions
-0.19654125097068564,-0.0971630257188236,48,👿,"""Mixed Bag of Emotions"""
-0.20472079434700363,0.03235417735306709,55,😧,Emotional Expressions and Reactions
-0.3461706718156773,-0.043694093395817715,6,🐜,Animal Kingdom Variety
-0.29859273162075134,-0.13024178908320044,38,📶,"""Communication and Media Tools"""
-0.24479598423070417,-0.02409234644319242,55,😰,Emotional Expressions and Reactions
-0.2491227720771578,-0.03278727169271201,39,🚛,"""Transportation and Safety Symbols"""
0.1287334508759145,0.15746889469494715,84,🧑‍🎨,Diverse Professions and Roles
0.20635045943301594,0.13143423295178974,1,🧑🏿‍🎨,Diverse Careers and Roles
0.20777479431901594,0.18098690363091266,84,🧑🏻‍🎨,Diverse Professions and Roles
0.2109245170249524,0.1452971268823037,84,🧑🏾‍🎨,Diverse Professions and Roles
0.22866655422639415,0.18653929100094022,84,🧑🏼‍🎨,Diverse Professions and Roles
0.19499109868764855,0.17935075203705558,84,🧑🏽‍🎨,Diverse Professions and Roles
-0.16574166640549284,-0.14643045653899162,72,🎨,Celebration and Entertainment Emojis
-0.24624714519258228,-0.05808998144171314,55,😲,Emotional Expressions and Reactions
0.05075228391455144,0.14770589002551662,84,🧑‍🚀,Diverse Professions and Roles
0.17371832627185085,0.15535010753600417,1,🧑🏿‍🚀,Diverse Careers and Roles
0.14799335217825932,0.17453059875359592,84,🧑🏻‍🚀,Diverse Professions and Roles
0.18939628407315826,0.15733096105672437,84,🧑🏾‍🚀,Diverse Professions and Roles
0.1681355325211243,0.17180404004577723,84,🧑🏼‍🚀,Diverse Professions and Roles
0.1573785949138714,0.18188582733568584,84,🧑🏽‍🚀,Diverse Professions and Roles
-0.2815091862551141,-0.010166237465648141,65,⚛️,Symbols and Tools
-0.3075093549692278,-0.0021984258870075724,65,⚛,Symbols and Tools
-0.2851021688082395,0.04875747773759014,26,🛺,Travel and Transportation Icons
-0.2537231448038154,-0.05776253198420007,39,🚗,"""Transportation and Safety Symbols"""
-0.21108592131093304,-0.05118080710554067,18,🥑,Delicious Food & Drink Variety
-0.32008556210062183,-0.09185611515972365,5,🪓,Character & Symbol Collection
-0.10421820874607202,-0.1653238750609198,75,👶,Diverse Family & Relationships
-0.1275693288666665,-0.0891139972906934,75,👼,Diverse Family & Relationships
0.014088046385079385,-0.08359910615935734,75,👼🏿,Diverse Family & Relationships
-0.04182718747812284,-0.06244488951527181,75,👼🏻,Diverse Family & Relationships
0.03724062169000103,-0.10141349725387899,75,👼🏾,Diverse Family & Relationships
-0.02973514544498592,-0.0804448847434633,75,👼🏼,Diverse Family & Relationships
0.0007118779076666449,-0.057982893822799725,75,👼🏽,Diverse Family & Relationships
-0.28301616115982053,-0.07603286347886164,18,🍼,Delicious Food & Drink Variety
-0.26344674729724243,-0.09847706520027652,45,🐤,Animal Kingdom
0.026129973513594005,-0.14756648925496027,75,👶🏿,Diverse Family & Relationships
-0.026993230510021993,-0.13737124021322478,75,👶🏻,Diverse Family & Relationships
0.05113142453931611,-0.1492965284801967,75,👶🏾,Diverse Family & Relationships
-0.01648007597572261,-0.14855093623687304,75,👶🏼,Diverse Family & Relationships
0.0074168175457555345,-0.12954482609376614,75,👶🏽,Diverse Family & Relationships
-0.24226142250392427,-0.03535951488658244,39,🚼,"""Transportation and Safety Symbols"""
-0.18626208752984827,-0.15016989026101446,70,👇,Hand Gestures and Variants
-0.017420018858548696,-0.13221367715687185,70,👇🏿,Hand Gestures and Variants
-0.11031696481639795,-0.13331145612698755,70,👇🏻,Hand Gestures and Variants
-0.03662321167206921,-0.1313437468869152,70,👇🏾,Hand Gestures and Variants
-0.09580787341207174,-0.13385643050620372,70,👇🏼,Hand Gestures and Variants
-0.06055601547100751,-0.1083864134893963,70,👇🏽,Hand Gestures and Variants
-0.2192012002109268,-0.1634823502886252,70,👈,Hand Gestures and Variants
-0.025105697047356528,-0.1581913879405552,70,👈🏿,Hand Gestures and Variants
-0.1056151869281245,-0.12862629540375448,70,👈🏻,Hand Gestures and Variants
-0.029327227094603992,-0.1667801513114733,70,👈🏾,Hand Gestures and Variants
-0.0998286620118955,-0.1379322933310211,70,👈🏼,Hand Gestures and Variants
-0.042372413178380405,-0.1334688152470348,70,👈🏽,Hand Gestures and Variants
-0.1797927290727946,-0.18344481609400978,73,👉,Symbols and Icons Collection
0.019626598627700692,-0.1547226160599671,70,👉🏿,Hand Gestures and Variants
-0.061528834787335174,-0.11775570338876998,70,👉🏻,Hand Gestures and Variants
0.023939810144729814,-0.1609815614890173,70,👉🏾,Hand Gestures and Variants
-0.046710768342394064,-0.14149001693815394,70,👉🏼,Hand Gestures and Variants
0.00045806164076366056,-0.10262456503041656,70,👉🏽,Hand Gestures and Variants
-0.1785662454765804,-0.1507774708117999,75,👆,Diverse Family & Relationships
-0.008448803946526683,-0.12989792881735376,75,👆🏿,Diverse Family & Relationships
-0.06393611456740754,-0.10414156161241606,75,👆🏻,Diverse Family & Relationships
0.007889155607053455,-0.14623966463193097,75,👆🏾,Diverse Family & Relationships
-0.06610011165132301,-0.11838748036815608,75,👆🏼,Diverse Family & Relationships
-0.0213449380028551,-0.10318787092576723,75,👆🏽,Diverse Family & Relationships
-0.21041621225451923,-0.00486548586595557,72,🎒,Celebration and Entertainment Emojis
-0.3036003844726421,-0.10623024066606711,48,🥓,"""Mixed Bag of Emotions"""
-0.25028823444940435,-0.07923829078802316,6,🦡,Animal Kingdom Variety
-0.143581683191414,0.040134675047955023,28,🏸,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.24886454604528951,-0.023569123830829507,48,🥯,"""Mixed Bag of Emotions"""
-0.260979909031195,-0.06752572014309127,14,🛄,Astrological and Symbolic Collection
-0.2814366761775208,-0.12219972502328999,18,🥖,Delicious Food & Drink Variety
-0.23647734742720025,0.029961839378215022,65,⚖️,Symbols and Tools
-0.26948343327767155,0.03385580342619796,65,⚖,Symbols and Tools
-0.26019336443482366,-0.06136633846968127,6,🦲,Animal Kingdom Variety
-0.23546185085700846,-0.08824712446281964,60,🩰,Colorful Body Expressions
-0.2535988251435172,-0.10734315069644433,72,🎈,Celebration and Entertainment Emojis
-0.23818816180435143,-0.134715563653246,2,🗳️,Symbolic Expressions and Icons
-0.2501269695514299,-0.13654348916679662,2,🗳,Symbolic Expressions and Icons
-0.23216697253950044,-0.11391959472835168,18,🍌,Delicious Food & Drink Variety
-0.3788623540937549,-0.08764559374830652,5,🪕,Character & Symbol Collection
-0.17339377880289514,-0.08753629106473597,28,🏦,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.3814048596978015,-0.1301110957712857,38,📊,"""Communication and Media Tools"""
-0.27009647900689787,-0.02178288519262357,48,💈,"""Mixed Bag of Emotions"""
-0.33119808219798613,-0.04684951650489413,65,⚾,Symbols and Tools
-0.21676390759026187,0.07929464764797979,71,🧺,Emoji Mixture Madness
-0.24489012993532416,-0.051995709057968936,28,🏀,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.26724652964691614,-0.04310538101168535,6,🦇,Animal Kingdom Variety
-0.2334306949435024,0.0629771048262724,26,🛁,Travel and Transportation Icons
-0.2924424413057332,-0.162953323962318,10,🔋,"""Navigation and Control Icons"""
-0.20959081908279426,-0.04725468282231464,28,🏖️,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.23680435096119148,-0.06006718832999036,28,🏖,"🏞️🏗️🏡🏙️🏛️🏟️🏖️🏰🏯🏠🏩🏚️🏝️🏜️🏦🏥🏨🏪🏬🏛️🏢🏫🏭🏟️🏎️🏍️🏏🏀🏈🏉🏓🏸🏒🏑🏊🏌️‍♀️🏌️‍♂️🏋️‍♀️🏋️‍♂️🏃‍♀️🏃‍♂️🏄‍♀️🏄‍♂️🎪🏳️‍🌈🏳️‍⚧️🎉🏆🏅

**Group Name: Diverse Locations and Activities**"
-0.2552826605063547,-0.040922330607511846,55,😁,Emotional Expressions and Reactions
-0.3394697880009109,-0.08952865541340163,48,🫘,"""Mixed Bag of Emotions"""
-0.2667732262789184,-0.08140884944152062,45,🐻,Animal Kingdom
-0.24826268450574157,-0.10492239422586941,53,💓,Love and Emotions
-0.2630760626826146,-0.04275480626279935,6,🦫,Animal Kingdom Variety
-0.23364183915553477,0.0977138096179968,26,🛏️,Travel and Transportation Icons
-0.25607833387524304,0.09970419248075074,26,🛏,Travel and Transportation Icons
-0.24198032383519513,-0.11673889554992331,18,🍺,Delicious Food & Drink Variety
-0.32497493978780795,-0.06366723200709938,5,🪲,Character & Symbol Collection
-0.3285574503809858,-0.15137403217483308,10,🔔,"""Navigation and Control Icons"""
-0.15963550265059354,-0.05651211106692021,60,🫑,Colorful Body Expressions
-0.33090931452793787,-0.14486335812438964,10,🔕,"""Navigation and Control Icons"""
-0.2429071932371691,0.08661099091181958,26,🛎️,Travel and Transportation Icons
-0.2790995747622941,0.0907243485165482,26,🛎,Travel and Transportation Icons
-0.23098288837241365,-0.07206537331940799,18,🍱,Delicious Food & Drink Variety
-0.206161155379363,0.10814968977436103,71,🧃,Emoji Mixture Madness
-0.2445055507141511,-0.010768827336979163,39,🚲,"""Transportation and Safety Symbols"""
-0.2171414621804758,-0.07140052745369001,48,👙,"""Mixed Bag of Emotions"""
-0.244839147127618,0.14310221591845657,71,🧢,Emoji Mixture Madness
-0.2445390213578745,-0.018733432380034557,14,☣️,Astrological and Symbolic Collection
-0.25583037125300984,-0.001591072027877518,14,☣,Astrological and Symbolic Collection
-0.2650597466995702,-0.11323404262912569,45,🐦,Animal Kingdom
-0.21451993917661863,-0.09196815724792778,72,🎂,Celebration and Entertainment Emojis
-0.25150712017565113,-0.02078002765585731,45,🦬,Animal Kingdom
